https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,https://six.akademik.itb.ac.id/publik/displayprodikelas.php?semester=1&tahun=2016&th_kur=2013,Pengajaran Kimia (905),2017-09-11 08:10:34
https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=921&semester=1&tahun=2016&th_kur=2013,https://six.akademik.itb.ac.id/publik/displayprodikelas.php?semester=1&tahun=2016&th_kur=2013,Profesi Insinyur (921),2017-09-11 08:10:41
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=F6ue3Uqa85vaEK1c3iSUeQOKeQXTvKIFcK7gixQiDrDuruOoiqr%2Ft1bStAYhFw4Dz0gpb5R4LHoUWbPB0w2eew%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:12:26
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=l%2BHvsrQSiDiWntNF5qonQJ9F8C3IfbwA3a6kNOxtx9ry%2F%2FFCtAhmBTj77nZCAPLQU6OUSY2fSEycwlE7qikQBw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:12:40
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=OZ3Jkud0OERGtdhJiUQMKmqCVj6SksyMmMw00uhoJqsh6WZxlLzLrXoQjmEZx5jKei1JOQFMp9ECp8r%2FGm8leg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:12:53
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=6aTAMPRS%2BcH5Rv4d28hwdNYnTXIBLumhePfSouRgqJ39mRczzWKZHmAX7noJswxpz2dN5NceJivmQL6Oy59bJA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:13:05
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=xUlffdGzlZTzbyT1wuF355UFaiMuAg9BrH2FeWuP5vO3sgxXrVGPpO3gTjHf6iZVyxsi4HlGTByWTJyOxdpawg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:13:19
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=AkNcJTPz26jDHxgvQ4tKVDyQw5Jftvds8sJXJ9y4UpgZ8usP1SeMUAq8nwgiWuMRBiiAc8nVHFRQOHIPXVtKxQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:13:31
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=OBem5zTVFVpQ%2FZyOFwzI%2B7YJYxlCFpbz1S5UZB5kOceDCfgujXs6mSenu9z9klyjTe5dHJaifkPOHNW2UEH0Sw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:13:44
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=v0efmdTnxW7GXlq2%2B9EsRp2IQ3bFbnyg1EARTzhQfdVI8ntgR3PgKAad4LY7t6GZ2AUS8dNrcJvxpp6JcWKB1w%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:13:54
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=rbXWRWzBjibaQXfpijqOEgp9CQfHNxH0CoJSrEyGTqWtdSvWFS%2Fr4%2F3ELkdpN2N3Mnojayke1tqeIi7ov%2FpWbA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:06
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=Ey%2FD5PpwLup58pthF2%2F5DAVCEZfj3tvvJsRYc9xAGFzaJ0f6SkeJwplZqO6Q2b599ToUlapkHZ4l8l%2FWWQGX0w%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=905&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:17
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=h0zIj4Eu3ZbURQFylWKuW1%2FhG%2BnBjSjcaEGvLonp7VOgi8aASP1Na261uwkOOTHyGxq16QNJi3RXYR9fZui%2Btw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:22
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=KMgM3SoGu%2FGuwUUz65vINM3dO7Nw1uT28Np8HV3qJ4RNYPmHX3eqDkbjglKw5TBAJqoyNbGbnUgNKi3FqcRVNg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:32
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=2z85sfExKFAyIraFANTmmwQ0kOOhzsb%2FXQlTNQaUzqLvCeJjTBB3MvEC2av0dfJEoRG57VvOemihlY5lubyMQA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:46
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=BBy6URhjgeyOc8wzLrlXpthI4LkK2em5ml%2FV2FVchTV%2F0CA%2BnaeWr9ET%2FgW4GOOEno5nNFDJmGDoSecj3HR9HA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:14:58
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=ADpJGkWAhnJlWBlu3HGvSIO9rTFVbhmiDglNBwvMxtD9DIzHATgKV9ikE2PY%2Fppb%2F2Cmx7pOP2%2FIlkQwvbDASA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:15:10
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=QdsUBRUyRWax9AF%2FxLi1%2FxNaAgELEhv0WpttflqROFOt1LJfvLpvDyPyPgd9YXkD%2BCksgg%2BtVCbivDg9iJaEnQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:15:21
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=qdH5WHko171s1HU6vEzqfHZnxOwcyWDXt2mD10UmFCeIewmxDdRzo7zYmeXg%2BO949LA1cLe5i7qpoJkLmVm9mw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:15:35
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=dIYp%2FbJRKNgwWUJSEKY8ivR0MGyleL3Rruf%2BKxybg0YMRnd5jruNsW4JWdvI4Y8lc3Po8JyCQmvLcj0%2BOaGJMw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:15:47
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=6lhZl7n3IMHMfyX0nr%2FZtqZKJTW7LJdQ0MZHKtUnAEzsaEcnAbNSv5kqE1dzX5aPVWfJuzQJYZXI7E1%2FjmrPsA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=208&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:16:02
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=XmN4NjP4q%2FJChsZOqZbJ%2Fo0JRdvgtzLWBm%2FkpwVDg3EbiCrgBE2xxvhuuvTFE3aH56hujEEvOsy%2BWA0tBsKvJg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:16:07
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=bITtTYD00u3Qbnb9%2BeV5%2BOTDq9Ec6lYWv5g32WYRLbcvV9NfCrfVZ1BTag1W5iHEaCjjwJTUAO92nxwP7BOcwg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:16:21
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=rCfCWK24%2Fvv6eeAJUvvuxPgnTpKs8gxFd%2B5gZ0uA6YMy35QwV%2BVtry1dAriE3BshAtYsmNyScRcGLzTXwAr1hQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:16:34
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=CeKwf69fQ77M%2BJzgcyGmkfLvj1ztAk0OWZoorNtT%2F80sm4M7JAI5mlosYImjfC4noEdkOxJJuA1O%2BjSAc3NkGQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:16:46
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=GWKdXiDtVWHBhDYPtZPAuwi2bx2slR8LClYHJbybaT5dtaxpo0lwqcVdm00FtSrUx4li4f3bM8iGQds7LTPw3w%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:17:00
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=ve0FaLweshSdEOUjn843NWfxEMnASo9fBR9d7UUkkU5YLVrw7qLpzSiqK97GhShZCJzWlZq63zxQL62l1lG4uA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:17:09
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=h5kZYG5SZATZiHgtXQOcbncG8RTfmjLZAkW43kYQqNuIPeHt2AySG33sO09GqE4sIBLT90Zo71JqQa4oyl%2BDOA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:17:21
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=bd0gbBoPB4yjdfcw%2Brj4oVxY6CnSWcuOqNFlRfDsazJ%2Fysat8w8h4z3d8GwjNcL6T0WTYqc3uVyvlTq8fEbKBQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:17:30
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=DFjny6a8rxld%2BE3K5yvwZLrT%2FObkoesV9hiawHsdjP9UhZSihldruYz38eQ6a8u48ERyUn4WjLo6mikTXYFrUw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=209&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:17:39
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=JoQc8P7o%2BC9eglKXhKxlJW5cN%2BkvwGSEOKKkIUVGJWHHfYaODhuqCCuOrKO7MUoX%2BdaHRlKu84woSffi4pSpHg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=160&semester=1&tahun=2016&th_kur=2013,04,2017-09-11 08:17:46
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=6Qv17HtRpfTWrlHk8Q2vitW8JsDP6jAR%2F7pzJ7K1FCXmgKg3i3xb3KMWW3rVb1CkRFEbb0veR8OBJcu3StBLXw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=160&semester=1&tahun=2016&th_kur=2013,03,2017-09-11 08:17:57
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=cbmEXMFjQBDiroxprmbRZ1a3AnkWPqXlo%2FyA2E4XOgHxV5vV9Rw5FdnTse7qfQqzAVypZtq9KAw6kUZ6MvbdYA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=160&semester=1&tahun=2016&th_kur=2013,02,2017-09-11 08:18:11
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=MoVGs7RMk37KeirX4wrsnAB9150hARURWyh4P5FsFynTC33oks4ZzMuorMiLKhfSUemMcwqx8xLOae6HRY%2Befg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=160&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:18:24
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=euOMgkMY7tTuJYY%2FTfDnGhndqZPko61LbXdn8pXeFF82cTS2%2BVOsz5Lv02jjodrZu5DhfFFc%2FVi%2Fnh3VHpmX6Q%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:18:29
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=9v%2Bx5mmSa3xFilkmx4JFGP7ny%2BKnLmI087Vh55wSQ%2FKBrDy7QkvMOrVoUsYMHMWqjhryPnivqfRZ0IW6WYsx6Q%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:18:40
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=CrzUplumT7loVrMr8HtCHTFUXcNYXSHk1QuD6eEB3HoF7wdoHRmUPShN5Jit3gCG8oAY49ipOWbIR2J593Pt8A%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:18:54
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=X4740gi0nzj5p8Zv1ZOC%2FaezdvaqHlY8kDvxBVwG7QwYW6vZJHaeF3%2B%2BZ0BEJuKIm3lWYTY%2BJyRG31E%2FC%2F%2FwxQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:19:05
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=tIsd%2ByMbbdblaJZGfMoc3LJYL1curkpby9A%2FytBsgRQ7uvkfQk4Xx6wsQbDlEoHhqhzYQLBoIh%2FL4aIXLAOUDg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:19:18
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=%2BHTzotTTLgA9PbMFMreZizLpMsJXNQcBFuGS9peFt%2FieGIPwbB9Y3rZExZ45AfnRQTp4Bt3xm5Izjgpeiu44BA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:19:30
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=4s5r%2BXLKMbM1VR4IQTFPRX7ovWY6p2S8UMxTTe0EJMRYt%2FYx4y%2FDa7Im0cerRSTE6U1OkQM73%2BAl1FnVc1tJeg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:19:42
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=6MedJJzSgex%2Bbz90xo8zf0kxaLqm%2BHwiK9xqBeLDCM7DmvzQm6c0vYOGg%2FcaXb6WAx6WC5vaW9LFUzLnQwEQ2Q%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:19:53
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=o0kfRs9N7ybMExbNlwF5%2BOBODGCK15xFzUTlzpeRN3u2wS2CMgEM1SvArkOFdHtNdN0KBdX26J%2FVxUpFHudLbA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:20:07
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=nmGTjbBLA1dgGb1u%2F9MNxxRRw2sKBC6XSvdiUNGNgi%2B6%2B8lC%2BxIOnLe6oS4QLTrglAX7F9o%2BMFAgGsDb1iDw0g%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:20:19
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=BVXWONso%2FAxh2y3u9JLrlxC%2F9abc%2BfxTVVbZuty8FQqtQs%2FosrDmpzlO%2BJJZabLgSdgSX3DMcp%2FCL4qVwiU52g%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:20:31
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=sNF96RadbjqZHuCYArJVFe%2FTbsSfC%2FahCnbhvLZVyJq4p%2Fx8XJvUX8j1zbC%2BDTOadBtOHKzumR3x195zQJRQRg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:20:43
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=rhaCXW5xWFPlidlZ%2FcgVzgvqKVIL8SlCz%2Bw4lkdRfFPRcjVK1AxIvONshCdE3c6VOKVBWOdOut%2FPfsaoG8aIQg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:20:54
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=zJYwPSgJNp0uSz8fENktPx4b0l%2F9CU53P0IX2noAhhyPPK%2FePyqoiHLxVwaC5NG8aNv%2FnNLdGD46HE3BEmyIcA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:21:05
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=skGmdtKIwTyYepDZsqAy3Bn4NMzqDJxAC8wQWibJkJDTppmB2Ib02tEIef3kfgMYA2mQEMHFFp1JJq6tScn0sA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:21:19
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=abrPd%2BcJRBzYQY4TyRS8cNwN1TSlRvq15%2Fob6Id%2FvMGBelIRKaqgjAOdsX4XPiYmincjZdY5MjfqspN7zjxUeQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:21:31
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=KaWapRutISRnhsgStR1EAyvow9vdw5BKWPhKCnFxWqaHJBtiQg7%2FWjehx1MWxJpyysSxiuvJYjLhAsXQ95%2FDJg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:21:44
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=SXgMJcAktbUrlxPTSwBHzSJveuKaTPvkgmGsY8gt4P3gasALuZ2yZnW2K9QbnN8Efi%2FNl36Edc3ezJ7vyoDI3g%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:21:58
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=SEFEvxUQsoLpv4GbBfv6skHS6cM63%2F5AtmlRrda%2F%2Br0%2FpHSreLxri8CmB2X0xGrrziGctCTZBsdK76bHAntgNw%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:22:11
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=r0viEMgP7DfdX6vA6fXFtDE67ouYbthxoi%2FPtcyVSEYArV%2BajsN1AoNWUwXLwicGoZrCwSJ1KlOfKGwTphK0Kg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:22:22
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=5h%2F6unagIA1IGKFXmZYkvqSX9TDPw2HgGuHCURKPKGY6fG%2BdJ3c9g9XvTaiPtLjerF3N3hGo6E%2FSd71mA8VzMQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:22:35
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=CrJkxMdlLr2bG%2BdumBehPJsNwWVxCi3ik%2FizO%2FBDRsfuY%2BgEjTvhAWKhYS0Zt7EbBOXK6kAWRhFFUCLuuA5fvQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:22:48
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=vsa8E9xrtDg1MutikAbRj8aBgrcU9BzimZ7j3QnhPx7DC52f3MTUlXdOtnB6z4EG3CjxYkq03XbTVWXwFPxfXg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:23:00
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=9HFciEU9D4URDISRfGA8QxJar9TsXF6%2BIIm9HQQ9RSA7VGoTGtKI%2FsidE55iO3EiMzAVc1NwOmNu8mfUggg7Tg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:23:10
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=Rc32CYDIfARx46ruMvOwcEMKKEbD8ZJTufSt86B782O1QwEVCnPpUy6a6cSTu0PEZwn8YtjmcQIWxnX9Zo18LA%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:23:25
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=7Faqkmx5MeK%2FniW8w9dNSPp4rV4kkCqCa2%2FXneKYPm6%2Bq2ppCny3YGOYynlWmyjdbq4Tdn2jTPbigXHOQUUEnQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:23:36
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=kZQk%2FySUQYYzxhrC5qTppYw%2BPJ%2B1Ads15UmgYCyWnoEuqv3544kkzfjisdOA%2BHettEmlwywSrvlxoaCx%2B0Us7Q%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,02,2017-09-11 08:23:49
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=pVsxjEk42K%2BBq5YVYpSqmas56B3a%2BuT0eH%2FQP9oPqitkESkfP%2BAklQ%2F6Ry1KoW5plSjanMnDYJA%2BB7WHHUr6%2Bg%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=104&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:24:01
https://six.akademik.itb.ac.id/publik/displaydpk.php?p=dgefGCO6jn%2B3e5GLnjZUAXk%2BTkF6VEQz5diEek28NQ1QEWC3lEUpyeirDTNlX9c2%2BFTfkWgaaEwjC8kzzZekBQ%3D%3D,https://six.akademik.itb.ac.id/publik/daftarkelas.php?ps=106&semester=1&tahun=2016&th_kur=2013,01,2017-09-11 08:24:08
